#EXPORTTYPE:                 ;ALL                                                                                                                        
#FILE:                       ;2023-07-03_NaNO3KNO3_ALassII_Hanke_100-300›C_10Kxmin-1_2Zyklen_N2-20-20_Al-pierced.ngb-sd7                                 
#FORMAT:                     ;NETZSCH5                                                                                                                   
#FTYPE:                      ;ASCII                                                                                                                      
#IDENTITY:                   ;2023-07-03                                                                                                                 
#DECIMAL:                    ;COMMA                                                                                                                      
#SEPARATOR:                  ;SEMICOLON                                                                                                                  
#MTYPE:                      ;DSC                                                                                                                        
#INSTRUMENT:                 ;NETZSCH DSC 204F1 Phoenix                                                                                                  
#PROJECT:                    ;                                                                                                                           
#DATE/TIME:                  ;03.07.2023 15:11:31 (UTC+2)                                                                                                
#CORR. FILE:                 ;                                                                                                                           
#TEMPCAL:                    ;26-04-2022 07:47                                                                                                           
#SENSITIVITY:                ;26-04-2022 07:40                                                                                                           
#LABORATORY:                 ;H221                                                                                                                       
#OPERATOR:                   ;AH                                                                                                                         
#REMARK:                     ;Teststand: ALass II / 03.07.2023 Jonas Tombrink / Probe nach Erstbe?llung / 50:50 mol% NaNO3:KNO3 / 45,7:54,3 wt% NaNO3:NO3
#SAMPLE:                     ;NaNO3KNO3                                                                                                                  
#SAMPLE MASS /mg:            ;10,719                                                                                                                     
#MATERIAL:                   ;NaNO3KNO3                                                                                                                  
#REFERENCE:                  ;-----                                                                                                                      
#REFERENCE MASS /mg:         ;0                                                                                                                          
#TYPE OF CRUCIBLE:           ;Standard Al 25 ‘l, pierced lid                                                                                             
#SAMPLE CRUCIBLE MASS /mg:   ;39,961                                                                                                                     
#REFERENCE CRUCIBLE MASS /mg:;39,497                                                                                                                     
#PURGE 2 MFC:                ;NITROGEN,250,0 ml/min                                                                                                      
#PROTECTIVE MFC:             ;NITROGEN,250,0 ml/min                                                                                                      
#M.RANGE /‘V:                ;5000                                                                                                                       
#TAU-R:                      ;---                                                                                                                        
#CORR. CODE:                 ;000                                                                                                                        
#EXO:                        ;-1                                                                                                                         
#RANGE:                      ;25›C....300›C/-10,0....10,0K/min                                                                                           
#SEGMENT:                    ;S1-4/4                                                                                                                     
#SEG. 1:                     ;25›C/10,0(K/min)/300›C                                                                                                     
#SEG. 2:                     ;300›C/10,0(K/min)/25›C                                                                                                     
#SEG. 3:                     ;25›C/10,0(K/min)/300›C                                                                                                     
#SEG. 4:                     ;300›C/10,0(K/min)/25›C                                                                                                     

#*RESULTS:;File;Segment;Result;Unit;Y_value;Unit;Range_Xmin;Unit;Range_Xmax;Unit;Range_Ymin;Unit;Range_Ymax;Unit

##Temp./›C;Time/min;DSC/(mW/mg);Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
239,84203; 76,48167;      0,21105;22,00000;22,00000;3,21996;3
239,85870; 76,48333;      0,21103;22,00000;22,00000;3,21991;3
239,87537; 76,48500;      0,21101;22,00000;22,00000;3,21986;3
239,89203; 76,48667;      0,21100;22,00000;22,00000;3,21980;3
239,90870; 76,48833;      0,21098;22,00000;22,00000;3,21975;3
239,92536; 76,49000;      0,21096;22,00000;22,00000;3,21970;3
239,94202; 76,49167;      0,21095;22,00000;22,00000;3,21965;3
239,95869; 76,49333;      0,21095;22,00000;22,00000;3,21959;3
239,97535; 76,49500;      0,21094;22,00000;22,00000;3,21954;3
239,99201; 76,49667;      0,21092;22,00000;22,00000;3,21949;3
240,00867; 76,49833;      0,21093;22,00000;21,00000;3,21944;3
240,02533; 76,50000;      0,21091;22,00000;21,00000;3,21939;3
240,04200; 76,50167;      0,21089;22,00000;21,00000;3,21933;3
240,05865; 76,50333;      0,21088;22,00000;21,00000;3,21928;3
240,07531; 76,50500;      0,21088;22,00000;22,00000;3,21923;3
240,09197; 76,50667;      0,21087;22,00000;22,00000;3,21918;3
240,10863; 76,50833;      0,21085;22,00000;22,00000;3,21912;3
240,12528; 76,51000;      0,21085;22,00000;22,00000;3,21907;3
240,14193; 76,51167;      0,21084;22,00000;22,00000;3,21902;3
240,15860; 76,51333;      0,21084;22,00000;22,00000;3,21897;3
240,17525; 76,51500;      0,21085;22,00000;21,00000;3,21891;3
240,19190; 76,51667;      0,21083;22,00000;21,00000;3,21886;3
240,20856; 76,51833;      0,21082;22,00000;22,00000;3,21881;3
240,22522; 76,52000;      0,21080;22,00000;21,00000;3,21876;3
240,24188; 76,52167;      0,21078;22,00000;21,00000;3,21871;3
240,25855; 76,52333;      0,21079;22,00000;22,00000;3,21865;3
240,27522; 76,52500;      0,21080;22,00000;21,00000;3,21860;3
240,29187; 76,52667;      0,21078;23,00000;22,00000;3,21855;3
240,30853; 76,52833;      0,21076;22,00000;21,00000;3,21850;3
240,32519; 76,53000;      0,21075;22,00000;21,00000;3,21844;3
240,34183; 76,53167;      0,21073;22,00000;21,00000;3,21839;3
240,35849; 76,53333;      0,21071;22,00000;21,00000;3,21834;3
240,37515; 76,53500;      0,21070;22,00000;21,00000;3,21829;3
240,39180; 76,53667;      0,21070;22,00000;21,00000;3,21824;3
240,40845; 76,53833;      0,21069;22,00000;21,00000;3,21818;3
240,42512; 76,54000;      0,21069;22,00000;22,00000;3,21813;3
240,44178; 76,54167;      0,21070;22,00000;21,00000;3,21808;3
240,45843; 76,54333;      0,21068;22,00000;22,00000;3,21803;3
240,47508; 76,54500;      0,21066;22,00000;22,00000;3,21797;3
240,49174; 76,54667;      0,21065;22,00000;22,00000;3,21792;3
240,50841; 76,54833;      0,21061;22,00000;22,00000;3,21787;3
240,52507; 76,55000;      0,21055;22,00000;22,00000;3,21782;3
240,54173; 76,55167;      0,21051;22,00000;22,00000;3,21776;3
240,55837; 76,55333;      0,21047;22,00000;22,00000;3,21771;3
240,57503; 76,55500;      0,21046;22,00000;22,00000;3,21766;3
240,59169; 76,55667;      0,21046;22,00000;22,00000;3,21761;3
240,60835; 76,55833;      0,21047;22,00000;22,00000;3,21756;3
240,62499; 76,56000;      0,21047;22,00000;21,00000;3,21750;3
240,64164; 76,56167;      0,21048;22,00000;22,00000;3,21745;3
240,65830; 76,56333;      0,21051;22,00000;21,00000;3,21740;3
240,67495; 76,56500;      0,21053;23,00000;21,00000;3,21735;3
240,69161; 76,56667;      0,21056;22,00000;22,00000;3,21729;3
240,70828; 76,56833;      0,21057;22,00000;21,00000;3,21724;3
240,72495; 76,57000;      0,21055;22,00000;22,00000;3,21719;3
240,74160; 76,57167;      0,21053;22,00000;22,00000;3,21714;3
240,75825; 76,57333;      0,21050;22,00000;22,00000;3,21708;3
240,77490; 76,57500;      0,21048;22,00000;22,00000;3,21703;3
240,79156; 76,57667;      0,21049;22,00000;22,00000;3,21698;3
240,80821; 76,57833;      0,21047;22,00000;22,00000;3,21693;3
240,82486; 76,58000;      0,21047;22,00000;22,00000;3,21688;3
240,84150; 76,58167;      0,21041;22,00000;21,00000;3,21682;3
240,85815; 76,58333;      0,21040;22,00000;21,00000;3,21677;3
240,87480; 76,58500;      0,21036;22,00000;21,00000;3,21672;3
240,89145; 76,58667;      0,21023;22,00000;21,00000;3,21667;3
240,90809; 76,58833;      0,21019;22,00000;21,00000;3,21661;3
240,92473; 76,59000;      0,21018;22,00000;21,00000;3,21656;3
240,94138; 76,59167;      0,21016;22,00000;21,00000;3,21651;3
240,95804; 76,59333;      0,21019;22,00000;21,00000;3,21646;3
240,97470; 76,59500;      0,21019;22,00000;22,00000;3,21641;3
240,99136; 76,59667;      0,21018;22,00000;22,00000;3,21635;3
241,00800; 76,59833;      0,21014;22,00000;22,00000;3,21630;3
241,02465; 76,60000;      0,21012;22,00000;22,00000;3,21625;3
241,04131; 76,60167;      0,21013;22,00000;21,00000;3,21620;3
241,05796; 76,60333;      0,21011;22,00000;22,00000;3,21614;3
241,07464; 76,60500;      0,21012;22,00000;22,00000;3,21609;3
241,09130; 76,60667;      0,21012;22,00000;22,00000;3,21604;3
241,10794; 76,60833;      0,21013;22,00000;21,00000;3,21599;3
241,12459; 76,61000;      0,21011;22,00000;21,00000;3,21593;3
241,14124; 76,61167;      0,21012;22,00000;21,00000;3,21588;3
241,15789; 76,61333;      0,21010;22,00000;22,00000;3,21583;3
241,17455; 76,61500;      0,21011;22,00000;21,00000;3,21578;3
241,19119; 76,61667;      0,21007;22,00000;22,00000;3,21573;3
241,20784; 76,61833;      0,20999;22,00000;22,00000;3,21567;3
241,22449; 76,62000;      0,20997;22,00000;22,00000;3,21562;3
241,24112; 76,62167;      0,20997;22,00000;22,00000;3,21557;3
241,25777; 76,62333;      0,20998;22,00000;21,00000;3,21552;3
241,27442; 76,62500;      0,20999;22,00000;21,00000;3,21546;3
241,29107; 76,62667;      0,20999;22,00000;21,00000;3,21541;3
241,30773; 76,62833;      0,21000;22,00000;22,00000;3,21536;3
241,32438; 76,63000;      0,21000;22,00000;22,00000;3,21531;3
241,34104; 76,63167;      0,20999;22,00000;22,00000;3,21526;3
241,35769; 76,63333;      0,20997;22,00000;22,00000;3,21520;3
241,37433; 76,63500;      0,20995;22,00000;22,00000;3,21515;3
241,39097; 76,63667;      0,20994;22,00000;22,00000;3,21510;3
241,40763; 76,63833;      0,20992;22,00000;21,00000;3,21505;3
241,42426; 76,64000;      0,20993;22,00000;21,00000;3,21499;3
241,44091; 76,64167;      0,20993;22,00000;21,00000;3,21494;3
241,45755; 76,64333;      0,20992;22,00000;22,00000;3,21489;3
241,47420; 76,64500;      0,20992;22,00000;21,00000;3,21484;3
241,49084; 76,64667;      0,20991;22,00000;22,00000;3,21479;3
241,50750; 76,64833;      0,20993;22,00000;22,00000;3,21473;3
241,52416; 76,65000;      0,20994;22,00000;22,00000;3,21468;3
241,54080; 76,65167;      0,20994;22,00000;22,00000;3,21463;3
241,55745; 76,65333;      0,20995;22,00000;21,00000;3,21458;3
241,57408; 76,65500;      0,20993;22,00000;21,00000;3,21452;3
241,59071; 76,65667;      0,20989;22,00000;21,00000;3,21447;3
241,60735; 76,65833;      0,20986;22,00000;21,00000;3,21442;3
241,62398; 76,66000;      0,20986;22,00000;22,00000;3,21437;3
241,64064; 76,66167;      0,20985;22,00000;21,00000;3,21431;3
241,65730; 76,66333;      0,20985;22,00000;22,00000;3,21426;3
241,67396; 76,66500;      0,20983;22,00000;22,00000;3,21421;3
241,69061; 76,66667;      0,20984;22,00000;22,00000;3,21416;3
241,70725; 76,66833;      0,20982;22,00000;22,00000;3,21411;3
241,72389; 76,67000;      0,20981;22,00000;21,00000;3,21405;3
241,74054; 76,67167;      0,20979;22,00000;21,00000;3,21400;3
241,75720; 76,67333;      0,20977;22,00000;22,00000;3,21395;3
241,77387; 76,67500;      0,20976;22,00000;21,00000;3,21390;3
241,79052; 76,67667;      0,20974;22,00000;21,00000;3,21384;3
241,80717; 76,67833;      0,20973;22,00000;21,00000;3,21379;3
241,82383; 76,68000;      0,20973;22,00000;21,00000;3,21374;3
241,84048; 76,68167;      0,20974;22,00000;21,00000;3,21369;3
241,85712; 76,68333;      0,20972;22,00000;21,00000;3,21364;3
241,87376; 76,68500;      0,20973;22,00000;22,00000;3,21358;3
241,89040; 76,68667;      0,20973;22,00000;21,00000;3,21353;3
241,90705; 76,68833;      0,20976;22,00000;21,00000;3,21348;3
241,92369; 76,69000;      0,20979;22,00000;21,00000;3,21343;3
241,94032; 76,69167;      0,20982;22,00000;21,00000;3,21337;3
241,95696; 76,69333;      0,20982;22,00000;22,00000;3,21332;3
241,97359; 76,69500;      0,20985;22,00000;22,00000;3,21327;3
241,99024; 76,69667;      0,20985;22,00000;22,00000;3,21322;3
242,00688; 76,69833;      0,20984;22,00000;22,00000;3,21317;3
242,02352; 76,70000;      0,20984;22,00000;22,00000;3,21311;3
242,04017; 76,70167;      0,20985;22,00000;22,00000;3,21306;3
242,05682; 76,70333;      0,20983;22,00000;21,00000;3,21301;3
242,07347; 76,70500;      0,20982;22,00000;22,00000;3,21296;3
242,09012; 76,70667;      0,20980;22,00000;22,00000;3,21290;3
242,10677; 76,70833;      0,20978;22,00000;22,00000;3,21285;3
242,12341; 76,71000;      0,20977;22,00000;21,00000;3,21280;3
242,14007; 76,71167;      0,20973;22,00000;21,00000;3,21275;3
242,15671; 76,71333;      0,20969;22,00000;21,00000;3,21270;3
242,17336; 76,71500;      0,20965;22,00000;22,00000;3,21264;3
242,19002; 76,71667;      0,20963;22,00000;21,00000;3,21259;3
242,20668; 76,71833;      0,20962;22,00000;21,00000;3,21254;3
242,22333; 76,72000;      0,20958;22,00000;22,00000;3,21249;3
242,23998; 76,72167;      0,20954;22,00000;22,00000;3,21243;3
242,25664; 76,72333;      0,20952;22,00000;22,00000;3,21238;3
242,27330; 76,72500;      0,20951;22,00000;22,00000;3,21233;3
242,28995; 76,72667;      0,20949;22,00000;21,00000;3,21228;3
242,30661; 76,72833;      0,20950;22,00000;22,00000;3,21222;3
242,32327; 76,73000;      0,20948;22,00000;21,00000;3,21217;3
242,33993; 76,73167;      0,20949;22,00000;21,00000;3,21212;3
242,35660; 76,73333;      0,20947;22,00000;21,00000;3,21207;3
242,37327; 76,73500;      0,20948;22,00000;22,00000;3,21202;3
242,38993; 76,73667;      0,20948;22,00000;22,00000;3,21196;3
242,40660; 76,73833;      0,20951;22,00000;22,00000;3,21191;3
242,42327; 76,74000;      0,20951;22,00000;22,00000;3,21186;3
242,43993; 76,74167;      0,20952;22,00000;22,00000;3,21181;3
242,45660; 76,74333;      0,20953;22,00000;21,00000;3,21175;3
242,47326; 76,74500;      0,20953;22,00000;22,00000;3,21170;3
242,48993; 76,74667;      0,20954;22,00000;22,00000;3,21165;3
242,50658; 76,74833;      0,20954;22,00000;22,00000;3,21160;3
242,52323; 76,75000;      0,20955;22,00000;22,00000;3,21155;3
242,53989; 76,75167;      0,20955;22,00000;22,00000;3,21149;3
242,55655; 76,75333;      0,20956;22,00000;21,00000;3,21144;3
242,57322; 76,75500;      0,20957;22,00000;22,00000;3,21139;3
242,58989; 76,75667;      0,20957;22,00000;21,00000;3,21134;3
242,60657; 76,75833;      0,20958;22,00000;22,00000;3,21128;3
242,62323; 76,76000;      0,20956;22,00000;21,00000;3,21123;3
242,63990; 76,76167;      0,20950;22,00000;22,00000;3,21118;3
242,65658; 76,76333;      0,20948;22,00000;22,00000;3,21113;3
242,67324; 76,76500;      0,20947;22,00000;22,00000;3,21107;3
242,68990; 76,76667;      0,20943;22,00000;22,00000;3,21102;3
242,70656; 76,76833;      0,20939;22,00000;22,00000;3,21097;3
242,72322; 76,77000;      0,20940;22,00000;21,00000;3,21092;3
242,73988; 76,77167;      0,20938;22,00000;22,00000;3,21087;3
242,75656; 76,77333;      0,20936;22,00000;21,00000;3,21081;3
242,77323; 76,77500;      0,20932;22,00000;21,00000;3,21076;3
242,78990; 76,77667;      0,20931;22,00000;22,00000;3,21071;3
242,80657; 76,77833;      0,20929;22,00000;22,00000;3,21066;3
242,82324; 76,78000;      0,20927;22,00000;22,00000;3,21060;3
242,83991; 76,78167;      0,20926;22,00000;22,00000;3,21055;3
242,85657; 76,78333;      0,20922;22,00000;22,00000;3,21050;3
242,87324; 76,78500;      0,20925;22,00000;22,00000;3,21045;3
242,88991; 76,78667;      0,20925;22,00000;21,00000;3,21039;3
242,90659; 76,78833;      0,20926;22,00000;22,00000;3,21034;3
242,92326; 76,79000;      0,20926;22,00000;21,00000;3,21029;3
242,93995; 76,79167;      0,20925;22,00000;22,00000;3,21024;3
242,95663; 76,79333;      0,20923;22,00000;22,00000;3,21018;3
242,97330; 76,79500;      0,20915;22,00000;21,00000;3,21013;3
242,98997; 76,79667;      0,20911;22,00000;21,00000;3,21008;3
243,00665; 76,79833;      0,20907;22,00000;22,00000;3,21003;3
243,02332; 76,80000;      0,20908;22,00000;21,00000;3,20998;3
243,04000; 76,80167;      0,20908;22,00000;21,00000;3,20992;3
243,05667; 76,80333;      0,20909;22,00000;22,00000;3,20987;3
243,07335; 76,80500;      0,20909;22,00000;22,00000;3,20982;3
243,09002; 76,80667;      0,20908;22,00000;22,00000;3,20977;3
243,10669; 76,80833;      0,20904;22,00000;21,00000;3,20971;3
243,12338; 76,81000;      0,20902;22,00000;22,00000;3,20966;3
243,14006; 76,81167;      0,20903;22,00000;22,00000;3,20961;3
243,15674; 76,81333;      0,20903;22,00000;22,00000;3,20956;3
243,17342; 76,81500;      0,20908;22,00000;22,00000;3,20950;3
243,19011; 76,81667;      0,20911;22,00000;22,00000;3,20945;3
243,20679; 76,81833;      0,20914;22,00000;22,00000;3,20940;3
243,22347; 76,82000;      0,20914;22,00000;22,00000;3,20935;3
243,24015; 76,82167;      0,20915;22,00000;21,00000;3,20930;3
243,25683; 76,82333;      0,20916;22,00000;21,00000;3,20924;3
243,27350; 76,82500;      0,20916;23,00000;22,00000;3,20919;3
243,29018; 76,82667;      0,20917;22,00000;22,00000;3,20914;3
243,30687; 76,82833;      0,20917;22,00000;22,00000;3,20909;3
243,32355; 76,83000;      0,20916;22,00000;21,00000;3,20903;3
243,34023; 76,83167;      0,20916;22,00000;22,00000;3,20898;3
243,35691; 76,83333;      0,20915;22,00000;21,00000;3,20893;3
243,37359; 76,83500;      0,20913;22,00000;22,00000;3,20888;3
243,39027; 76,83667;      0,20911;22,00000;21,00000;3,20882;3
243,40696; 76,83833;      0,20910;22,00000;21,00000;3,20877;3
243,42365; 76,84000;      0,20910;22,00000;21,00000;3,20872;3
243,44034; 76,84167;      0,20909;22,00000;21,00000;3,20867;3
243,45703; 76,84333;      0,20907;22,00000;21,00000;3,20861;3
243,47372; 76,84500;      0,20905;22,00000;21,00000;3,20856;3
243,49041; 76,84667;      0,20904;22,00000;21,00000;3,20851;3
243,50709; 76,84833;      0,20902;22,00000;22,00000;3,20846;3
243,52377; 76,85000;      0,20903;22,00000;22,00000;3,20841;3
243,54044; 76,85167;      0,20905;22,00000;22,00000;3,20835;3
243,55713; 76,85333;      0,20906;22,00000;22,00000;3,20830;3
243,57383; 76,85500;      0,20909;22,00000;21,00000;3,20825;3
243,59053; 76,85667;      0,20911;22,00000;21,00000;3,20820;3
243,60723; 76,85833;      0,20914;22,00000;22,00000;3,20814;3
243,62392; 76,86000;      0,20917;22,00000;21,00000;3,20809;3
243,64061; 76,86167;      0,20918;22,00000;21,00000;3,20804;3
243,65731; 76,86333;      0,20918;22,00000;22,00000;3,20799;3
243,67399; 76,86500;      0,20919;22,00000;21,00000;3,20793;3
243,69068; 76,86667;      0,20919;22,00000;21,00000;3,20788;3
243,70737; 76,86833;      0,20920;22,00000;22,00000;3,20783;3
243,72407; 76,87000;      0,20920;22,00000;22,00000;3,20778;3
243,74076; 76,87167;      0,20923;22,00000;22,00000;3,20772;3
243,75746; 76,87333;      0,20928;22,00000;22,00000;3,20767;3
243,77416; 76,87500;      0,20933;22,00000;21,00000;3,20762;3
243,79083; 76,87667;      0,20936;22,00000;21,00000;3,20757;3
243,80753; 76,87833;      0,20937;22,00000;22,00000;3,20751;3
243,82422; 76,88000;      0,20937;22,00000;22,00000;3,20746;3
243,84091; 76,88167;      0,20938;22,00000;22,00000;3,20741;3
243,85760; 76,88333;      0,20938;22,00000;22,00000;3,20736;3
243,87430; 76,88500;      0,20941;22,00000;21,00000;3,20731;3
243,89100; 76,88667;      0,20942;22,00000;20,00000;3,20725;3
243,90770; 76,88833;      0,20944;22,00000;21,00000;3,20720;3
243,92440; 76,89000;      0,20947;22,00000;21,00000;3,20715;3
243,94110; 76,89167;      0,20950;22,00000;22,00000;3,20710;3
243,95780; 76,89333;      0,20951;22,00000;22,00000;3,20704;3
243,97451; 76,89500;      0,20953;22,00000;21,00000;3,20699;3
243,99123; 76,89667;      0,20954;22,00000;21,00000;3,20694;3
244,00795; 76,89833;      0,20957;22,00000;22,00000;3,20689;3
244,02466; 76,90000;      0,20960;22,00000;21,00000;3,20683;3
244,04136; 76,90167;      0,20960;22,00000;21,00000;3,20678;3
244,05806; 76,90333;      0,20963;22,00000;22,00000;3,20673;3
244,07476; 76,90500;      0,20966;22,00000;21,00000;3,20668;3
244,09148; 76,90667;      0,20969;22,00000;22,00000;3,20662;3
244,10819; 76,90833;      0,20969;22,00000;22,00000;3,20657;3
244,12489; 76,91000;      0,20972;22,00000;22,00000;3,20652;3
244,14160; 76,91167;      0,20972;22,00000;22,00000;3,20647;3
244,15830; 76,91333;      0,20971;22,00000;22,00000;3,20641;3
244,17501; 76,91500;      0,20969;22,00000;22,00000;3,20636;3
244,19170; 76,91667;      0,20970;22,00000;21,00000;3,20631;3
244,20840; 76,91833;      0,20973;22,00000;22,00000;3,20626;3
244,22509; 76,92000;      0,20975;22,00000;21,00000;3,20620;3
244,24179; 76,92167;      0,20976;22,00000;21,00000;3,20615;3
244,25849; 76,92333;      0,20979;22,00000;21,00000;3,20610;3
244,27518; 76,92500;      0,20981;22,00000;21,00000;3,20605;3
244,29188; 76,92667;      0,20989;22,00000;21,00000;3,20600;3
244,30857; 76,92833;      0,20991;22,00000;21,00000;3,20594;3
244,32525; 76,93000;      0,20994;22,00000;21,00000;3,20589;3
244,34193; 76,93167;      0,20997;22,00000;22,00000;3,20584;3
244,35861; 76,93333;      0,20998;22,00000;21,00000;3,20579;3
244,37530; 76,93500;      0,20998;22,00000;22,00000;3,20573;3
244,39198; 76,93667;      0,21001;22,00000;22,00000;3,20568;3
244,40868; 76,93833;      0,21002;22,00000;22,00000;3,20563;3
244,42536; 76,94000;      0,21002;22,00000;21,00000;3,20558;3
244,44204; 76,94167;      0,21001;22,00000;21,00000;3,20552;3
244,45874; 76,94333;      0,20999;22,00000;22,00000;3,20547;3
244,47543; 76,94500;      0,20999;22,00000;22,00000;3,20542;3
244,49213; 76,94667;      0,21000;22,00000;22,00000;3,20537;3
244,50883; 76,94833;      0,20998;22,00000;21,00000;3,20531;3
244,52553; 76,95000;      0,20997;22,00000;21,00000;3,20526;3
244,54222; 76,95167;      0,20995;22,00000;21,00000;3,20521;3
244,55891; 76,95333;      0,20996;22,00000;21,00000;3,20516;3
244,57560; 76,95500;      0,20994;22,00000;22,00000;3,20511;3
244,59229; 76,95667;      0,20992;22,00000;21,00000;3,20505;3
244,60898; 76,95833;      0,20993;22,00000;21,00000;3,20500;3
244,62566; 76,96000;      0,20991;22,00000;21,00000;3,20495;3
244,64236; 76,96167;      0,20992;22,00000;22,00000;3,20490;3
244,65903; 76,96333;      0,20990;22,00000;22,00000;3,20484;3
244,67570; 76,96500;      0,20986;22,00000;22,00000;3,20479;3
244,69239; 76,96667;      0,20987;22,00000;22,00000;3,20474;3
244,70908; 76,96833;      0,20985;22,00000;21,00000;3,20469;3
244,72578; 76,97000;      0,20986;22,00000;21,00000;3,20463;3
244,74246; 76,97167;      0,20984;22,00000;21,00000;3,20458;3
244,75914; 76,97333;      0,20982;22,00000;22,00000;3,20453;3
244,77583; 76,97500;      0,20983;22,00000;22,00000;3,20448;3
244,79252; 76,97667;      0,20986;22,00000;22,00000;3,20442;3
244,80921; 76,97833;      0,20989;22,00000;22,00000;3,20437;3
244,82589; 76,98000;      0,20991;22,00000;22,00000;3,20432;3
244,84258; 76,98167;      0,20994;22,00000;22,00000;3,20427;3
244,85926; 76,98333;      0,20995;22,00000;22,00000;3,20422;3
244,87597; 76,98500;      0,20995;22,00000;21,00000;3,20416;3
244,89265; 76,98667;      0,20996;22,00000;22,00000;3,20411;3
244,90933; 76,98833;      0,20994;22,00000;22,00000;3,20406;3
244,92602; 76,99000;      0,20995;22,00000;22,00000;3,20401;3
244,94269; 76,99167;      0,20995;22,00000;22,00000;3,20395;3
244,95936; 76,99333;      0,20996;22,00000;21,00000;3,20390;3
244,97603; 76,99500;      0,20994;22,00000;22,00000;3,20385;3
244,99271; 76,99667;      0,20995;22,00000;21,00000;3,20380;3
245,00939; 76,99833;      0,20998;22,00000;22,00000;3,20374;3
245,02607; 77,00000;      0,20998;22,00000;22,00000;3,20369;3
245,04274; 77,00167;      0,20999;22,00000;22,00000;3,20364;3
245,05941; 77,00333;      0,21002;22,00000;21,00000;3,20359;3
245,07609; 77,00500;      0,21002;22,00000;21,00000;3,20354;3
245,09277; 77,00667;      0,21003;23,00000;22,00000;3,20348;3
245,10945; 77,00833;      0,21003;22,00000;21,00000;3,20343;3
245,12612; 77,01000;      0,21004;22,00000;21,00000;3,20338;3
245,14280; 77,01167;      0,21005;22,00000;22,00000;3,20333;3
245,15948; 77,01333;      0,21003;22,00000;21,00000;3,20327;3
245,17617; 77,01500;      0,21003;22,00000;21,00000;3,20322;3
245,19283; 77,01667;      0,21002;22,00000;22,00000;3,20317;3
245,20950; 77,01833;      0,21000;22,00000;21,00000;3,20312;3
245,22619; 77,02000;      0,20998;22,00000;22,00000;3,20306;3
245,24288; 77,02167;      0,20999;22,00000;22,00000;3,20301;3
245,25955; 77,02333;      0,20997;22,00000;22,00000;3,20296;3
245,27623; 77,02500;      0,20998;22,00000;21,00000;3,20291;3
245,29292; 77,02667;      0,20999;22,00000;21,00000;3,20286;3
245,30960; 77,02833;      0,20997;22,00000;21,00000;3,20280;3
245,32627; 77,03000;      0,20995;22,00000;21,00000;3,20275;3
245,34294; 77,03167;      0,20994;22,00000;21,00000;3,20270;3
245,35962; 77,03333;      0,20987;22,00000;21,00000;3,20265;3
245,37630; 77,03500;      0,20986;22,00000;21,00000;3,20259;3
245,39298; 77,03667;      0,20986;22,00000;21,00000;3,20254;3
245,40964; 77,03833;      0,20985;22,00000;22,00000;3,20249;3
245,42632; 77,04000;      0,20985;22,00000;21,00000;3,20244;3
245,44299; 77,04167;      0,20986;22,00000;21,00000;3,20238;3
245,45965; 77,04333;      0,20984;22,00000;22,00000;3,20233;3
245,47632; 77,04500;      0,20985;22,00000;21,00000;3,20228;3
245,49299; 77,04667;      0,20983;22,00000;21,00000;3,20223;3
245,50966; 77,04833;      0,20984;22,00000;21,00000;3,20218;3
245,52633; 77,05000;      0,20984;22,00000;22,00000;3,20212;3
245,54301; 77,05167;      0,20985;22,00000;21,00000;3,20207;3
245,55969; 77,05333;      0,20985;22,00000;21,00000;3,20202;3
245,57636; 77,05500;      0,20986;22,00000;21,00000;3,20197;3
245,59302; 77,05667;      0,20987;22,00000;22,00000;3,20191;3
245,60969; 77,05833;      0,20985;22,00000;22,00000;3,20186;3
245,62636; 77,06000;      0,20983;22,00000;22,00000;3,20181;3
245,64303; 77,06167;      0,20986;22,00000;22,00000;3,20176;3
245,65970; 77,06333;      0,20987;23,00000;22,00000;3,20171;3
245,67637; 77,06500;      0,20985;22,00000;22,00000;3,20165;3
245,69305; 77,06667;      0,20983;22,00000;22,00000;3,20160;3
245,70974; 77,06833;      0,20984;22,00000;21,00000;3,20155;3
245,72640; 77,07000;      0,20982;22,00000;21,00000;3,20150;3
245,74308; 77,07167;      0,20981;22,00000;22,00000;3,20144;3
